Site,Year,Zone,Esc,Order,SubWatNo,Type,MonYr,Year.factor,Shannon,Percent.Dominance,Percent.Oligochaeta,Percent.Chironomidae,Percent.Isopoda,Percent.Amphipoda,Percent.Coleoptera,Coleo.as.Elmidae,Trich.as.Hydropsychidae,Ephem.as.Baetidae,Percent.EPT,Percent.mEPT,Percent.ICHAEBO,EPT.Richness,Ephem.Richness,Percent.Ephem,Plec.Richness,Percent.Plec,Trich.Richness,Percent.Trich,EPT.per.EPT.and.Chir,Percent.Non.Chir.Dip,Percent.CIGH,Intolerants.Richness,Percent.Intolerants,HBI,CEFI,Percent.Predator,Percent.Scraper,Percent.Shredder,Percent.Filter,Percent.Gatherer,Scraper.to.Shredder.Collector,Percent.Clinger,Percent.Burrower,Percent.Sprawler,Burrower.to.Sprawler.Clinger,Henry,obs,abund
501060002,2001,L,Below,4,6,Tributary,3,2001,1.487731514,0.538461538,0.005128205,0.117948718,0.087179487,0.005128205,0.538461538,1,0.810810811,NA,0.18974359,0.035897436,0.369230769,2,0,0,0,0,2,0.18974359,0.616666667,0.206896552,0.087179487,3,0.076923077,5.302564103,0.307902098,0.01025641,0.574358974,0.030769231,0.153846154,0.117948718,1.351203041,0.241025641,0.092307692,0.656410256,-2.274414216,N,62,195
501070001,2001,L,Below,4,7,Tributary,3,2001,0.816020527,0.853823814,0.012584705,0.853823814,0,0.005808325,0.038722168,0.4,0.117647059,0.580645161,0.046466602,0.027105518,0.891577928,6,4,0.030009681,0,0,2,0.016456922,0.051612903,0.017817372,0.014520813,5,0.020329138,5.932170543,0.31,0.033881897,0.020329138,0.003872217,0.007744434,0.893514037,-3.787431128,0.029041626,0.031945789,0.876089061,-3.344038968,N,63,1033
501070003,2001,L,Below,4,7,Tributary,3,2001,2.043334957,0.3984375,0.0078125,0.3984375,0,0.015625,0.1796875,0.913043478,0.166666667,0.291666667,0.28125,0.2109375,0.4921875,8,4,0.1875,0,0,4,0.09375,0.413793103,0.15,0.015625,7,0.2421875,5.3046875,0.304218009,0.03125,0.1796875,0.0703125,0.0625,0.578125,-1.283346392,0.2109375,0.09375,0.5625,-2.1102132,N,64,128
501100001,2001,M,Below,5,10,Tributary,3,2001,2.096613307,0.229673093,0.229673093,0.208717519,0.002514669,0,0.145850796,1,0.832116788,0.544600939,0.306789606,0.113998324,0.633696563,9,3,0.178541492,1,0.013411567,5,0.114836547,0.595121951,0.312154696,0.003352892,10,0.212070411,5.751886002,0.339506173,0.02263202,0.154233026,0.092204526,0.112321878,0.383067896,-1.125423546,0.211232188,0.330259849,0.354568315,-0.538361782,N,65,1193
501100002,2001,M,Below,4,10,Tributary,3,2001,2.078300765,0.253472222,0.059027778,0.190972222,0.079861111,0.003472222,0.163194444,1,0.739130435,1,0.333333333,0.020833333,0.645833333,4,1,0.253472222,0,0,3,0.079861111,0.635761589,0.421052632,0.09375,3,0.038194444,5.839721254,0.34881459,0.010416667,0.194444444,0.017361111,0.1875,0.444444444,-0.864997437,0.173611111,0.076388889,0.354166667,-1.932838067,N,66,288
501110001,2001,M,Below,6,11,Tributary,3,2001,2.02851403,0.384313725,0.031372549,0.197385621,0.015686275,0.00130719,0.120261438,0.945652174,0.875,0.642105263,0.580392157,0.116339869,0.709803922,9,4,0.124183007,1,0.016993464,4,0.439215686,0.746218487,0.106508876,0.030065359,9,0.152941176,5.210457516,0.357075812,0.030065359,0.155555556,0.022222222,0.422222222,0.316339869,-0.777704569,0.539869281,0.05751634,0.312418301,-2.695854928,N,67,765
501110002,2001,M,Below,5,11,Tributary,3,2001,2.142599899,0.370748299,0.054421769,0.370748299,0,0,0.164965986,0.979381443,0.948717949,0.081632653,0.301020408,0.161564626,0.56462585,13,7,0.166666667,1,0.00170068,5,0.132653061,0.448101266,0.076271186,0.018707483,14,0.107142857,5.554421769,0.250762712,0.037414966,0.18707483,0.028911565,0.139455782,0.522108844,-1.08026315,0.195578231,0.217687075,0.534013605,-1.209426655,N,68,588
501110004,2001,M,Below,4,11,Tributary,3,2001,2.379143936,0.146788991,0.027522936,0.082568807,0,0,0,NA,0.842105263,0.588235294,0.678899083,0.440366972,0.348623853,9,3,0.155963303,3,0.348623853,3,0.174311927,0.891566265,0.7,0,8,0.568807339,3.587155963,0.414715447,0.211009174,0.055045872,0.275229358,0.229357798,0.183486239,-2.120263536,0.587155963,0.155963303,0.082568807,-1.457246097,N,69,109
501130002,2001,M,Below,3,13,Tributary,3,2001,2.185353908,0.298969072,0,0.134020619,0,0,0.020618557,0,0.411764706,0.966666667,0.618556701,0.24742268,0.505154639,8,2,0.309278351,2,0.134020619,4,0.175257732,0.821917808,0.580645161,0,8,0.329896907,4.463917526,0.393804348,0.103092784,0.010309278,0.144329897,0.278350515,0.432989691,-4.025351691,0.319587629,0.082474227,0.134020619,-1.704748092,N,70,97
501130003,2001,M,Below,3,13,Tributary,3,2001,2.286788121,0.222929936,0,0.222929936,0,0,0.108280255,1,0.333333333,0.32,0.541401274,0.388535032,0.375796178,7,3,0.318471338,1,0.070063694,3,0.152866242,0.708333333,0.186046512,0,8,0.47133758,4.292993631,0.355629139,0.140127389,0.152866242,0.044585987,0.331210191,0.324840764,-0.88238918,0.305732484,0.050955414,0.331210191,-2.525728644,N,71,157
501130004,2001,M,Below,3,13,Tributary,3,2001,2.172371878,0.296747967,0.020325203,0.113821138,0,0.296747967,0.081300813,1,0.824561404,0.851851852,0.390243902,0.105691057,0.715447154,6,3,0.109756098,1,0.048780488,2,0.231707317,0.774193548,0.222222222,0,7,0.178861789,5.31300813,0.355783133,0.12195122,0.085365854,0.024390244,0.243902439,0.207317073,-0.99852883,0.321138211,0.06097561,0.199186992,-2.143980063,N,72,246
501130014,2001,M,Below,4,13,Tributary,3,2001,2.586324507,0.196969697,0,0.196969697,0,0.151515152,0.075757576,0.9,0.2,0.666666667,0.128787879,0.083333333,0.393939394,8,3,0.045454545,1,0.007575758,4,0.075757576,0.395348837,0.235294118,0.136363636,11,0.159090909,5.462121212,0.304857143,0.068181818,0.181818182,0.053030303,0.015151515,0.272727273,-0.583146285,0.196969697,0.227272727,0.272727273,-0.725937003,N,73,132
501140002,2001,M,Below,3,14,Tributary,3,2001,1.805374857,0.370656371,0.057915058,0.281853282,0.011583012,0.007722008,0.057915058,0.533333333,1,0,0.123552124,0.003861004,0.478764479,2,1,0.003861004,0,0,1,0.11969112,0.304761905,0.051948052,0.413127413,2,0.007722008,6.713709677,0.331016949,0.034749035,0.432432432,0.003861004,0.123552124,0.285714286,0.401010758,0.536679537,0.073359073,0.316602317,-2.453723722,N,74,259
501150001,2001,U,Above,5,15,Tributary,3,2001,1.386075875,0.574074074,0.034979424,0.234567901,0,0.574074074,0.012345679,1,0.916666667,0.32,0.104938272,0.043209877,0.905349794,7,3,0.051440329,1,0.004115226,3,0.049382716,0.309090909,0,0,7,0.051440329,5.858024691,0.31,0.010288066,0.014403292,0.00617284,0.059670782,0.271604938,-2.959364629,0.080246914,0.034979424,0.24691358,-2.235690858,N,75,486
501150003,2001,U,Above,5,15,Tributary,3,2001,2.459439075,0.24668435,0.098143236,0.24668435,0,0.00265252,0.114058355,0.953488372,0.595744681,0.22962963,0.5066313,0.350132626,0.50397878,15,6,0.358090186,1,0.023872679,8,0.124668435,0.672535211,0.07,0.00265252,15,0.342175066,4.973474801,0.326636086,0.018567639,0.151193634,0.039787798,0.145888594,0.50132626,-1.275068726,0.350132626,0.143236074,0.366047745,-1.609437912,N,76,377
501150005,2001,U,Above,4,15,Tributary,3,2001,2.304656391,0.361111111,0.027777778,0.361111111,0,0.013888889,0.069444444,1,0.142857143,0.533333333,0.305555556,0.180555556,0.527777778,8,4,0.208333333,0,0,4,0.097222222,0.458333333,0.133333333,0,8,0.25,5.319444444,0.281764706,0.166666667,0.083333333,0.013888889,0.152777778,0.541666667,-1.897119985,0.25,0.097222222,0.430555556,-1.945910149,N,77,72
501160001,2001,U,Above,4,16,Tributary,3,2001,1.530954512,0.475595914,0.012485812,0.32122588,0.475595914,0,0.056753689,0.28,0.378378378,1,0.090805902,0.026106697,0.87400681,6,1,0.048808173,0,0,5,0.04199773,0.220385675,0.081168831,0.48354143,6,0.038592509,6.777525539,0.31,0.052213394,0.027241771,0.010215664,0.03291714,0.3723042,-2.6420291,0.526674234,0.027241771,0.338251986,-3.457892725,N,78,881
501160006,2001,U,Above,3,16,Tributary,3,2001,2.059391284,0.315,0,0.315,0,0,0.255,0.941176471,0.552631579,0.47826087,0.315,0.155,0.475,7,3,0.115,1,0.01,3,0.19,0.5,0.171052632,0,10,0.26,5.085,0.332465753,0.065,0.25,0.06,0.19,0.425,-0.662687973,0.27,0.105,0.555,-2.061423036,N,79,200
501170001,2001,U,Above,5,17,Tributary,3,2001,2.449756936,0.174726989,0.040561622,0.174726989,0.001560062,0,0.159126365,0.911764706,0.839285714,0.357446809,0.569422777,0.291731669,0.494539782,14,6,0.366614665,1,0.028081123,7,0.174726989,0.765199161,0.118110236,0.004680187,14,0.322932917,4.719188768,0.34,0.04524181,0.199687988,0.026521061,0.291731669,0.358814353,-0.657358073,0.307332293,0.092043682,0.321372855,-1.921399118,N,80,641
501180001,2001,U,Above,6,18,Tributary,3,2001,2.313860324,0.289473684,0.029473684,0.289473684,0,0.006315789,0.046315789,0.977272727,0.349809886,0.390977444,0.567368421,0.361052632,0.531578947,12,5,0.28,1,0.010526316,6,0.276842105,0.662162162,0.038461538,0.018947368,11,0.374736842,4.725263158,0.361508121,0.06,0.103157895,0.002105263,0.369473684,0.421052632,-1.41148461,0.350526316,0.047368421,0.334736842,-2.671847152,N,81,950
501180002,2001,U,Above,6,18,Tributary,3,2001,1.745093561,0.51034151,0.01972102,0.174603175,0.00962001,0,0.076479076,0.943396226,0.876135425,0.764367816,0.688311688,0.113997114,0.778258778,15,6,0.083694084,3,0.022126022,6,0.582491582,0.797658863,0.081012658,0.014911015,17,0.126503127,5.134199134,0.378326948,0.032708033,0.084175084,0.005291005,0.592111592,0.242424242,-1.079380927,0.635401635,0.032227032,0.247234247,-3.310107141,N,82,2079
501180003,2001,U,Above,6,18,Tributary,3,2001,2.083083909,0.291869919,0.013821138,0.220325203,0.017073171,0,0.068292683,0.976190476,0.886419753,0.754385965,0.617886179,0.116260163,0.752845528,13,6,0.27804878,1,0.010569106,6,0.329268293,0.7371484,0.168711656,0.021138211,14,0.133333333,5.337672905,0.363484505,0.024390244,0.082926829,0.011382114,0.356910569,0.478861789,-1.776944383,0.417886179,0.029268293,0.292682927,-3.189561437,N,83,1230
501180006,2001,U,Above,6,18,Tributary,3,2001,2.092954524,0.335463259,0,0.150159744,0.025559105,0,0.051118211,0.96875,0.735955056,0.857142857,0.691693291,0.146964856,0.720447284,13,5,0.391373802,1,0.015974441,7,0.284345048,0.821631879,0.020833333,0.084664537,14,0.158146965,5.440894569,0.387353497,0.036741214,0.121405751,0.004792332,0.274760383,0.496805112,-1.418659646,0.424920128,0.022364217,0.199680511,-3.32965023,N,84,626
501180007,2001,U,Above,6,18,Tributary,3,2001,2.068655211,0.404643449,0.024046434,0.082089552,0.030679934,0,0.044776119,1,0.730538922,0.61038961,0.771973466,0.250414594,0.658374793,14,6,0.191542289,1,0.026533997,7,0.553897181,0.903883495,0.057142857,0.059701493,13,0.253731343,4.99668325,0.415578093,0.043117745,0.07628524,0.004975124,0.581260365,0.201492537,-0.995664319,0.669154229,0.037313433,0.127694859,-3.061311919,N,85,1206
501190001,2001,U,Above,3,19,Tributary,3,2001,1.837567084,0.405594406,0.020979021,0.272727273,0,0.027972028,0.13986014,0.45,NA,0.5,0.013986014,0.006993007,0.328671329,2,2,0.013986014,0,0,0,0,0.048780488,0,0.405594406,1,0.006993007,5.531914894,0.30625,0.083916084,0.062937063,0.006993007,0.027972028,0.692307692,-2.407945609,0.034965035,0.097902098,0.356643357,-1.386294361,N,86,143
501190008,2001,U,Above,4,19,Tributary,3,2001,1.951703244,0.346560847,0.025132275,0.285714286,0.027777778,0.346560847,0.027777778,0.333333333,1,0.984615385,0.101851852,0.001322751,0.785714286,3,2,0.085978836,0,0,1,0.015873016,0.262798635,0.23943662,0.100529101,4,0.015873016,6.650793651,0.162576229,0.034391534,0.034391534,0.002645503,0.445767196,0.419312169,-2.507094565,0.076719577,0.037037037,0.298941799,-2.316769728,N,87,756
501190009,2001,U,Above,2,19,Tributary,3,2001,1.701923919,0.577249576,0.0475382,0.577249576,0.086587436,0.005093379,0.042444822,0.76,0.92,0.96875,0.096774194,0.005093379,0.808149406,4,2,0.054329372,0,0,2,0.042444822,0.143576826,0.160493827,0.096774194,5,0.045840407,6.028862479,0.31974428,0.032258065,0.044142615,0.037351443,0.093378608,0.629881154,-2.715713074,0.142614601,0.122241087,0.612903226,-1.821408163,N,88,589
501020001,2002,L,Below,2,2,Tributary,4,2002,1.063173394,0.728731942,0.041733547,0.113964687,0.728731942,0.001605136,0.041733547,0,0.555555556,1,0.043338684,0.006420546,0.922953451,3,1,0.028892456,0,0,2,0.014446228,0.275510204,0.164705882,0.730337079,0,0,7.473515249,0.31,0.046548957,0.001605136,0,0.025682183,0.142857143,-4.48863637,0.744783307,0.041733547,0.115569823,-3.026037623,N,89,623
501040004,2002,L,Below,3,4,Tributary,4,2002,2.226765841,0.197222222,0.105555556,0.15,0.063888889,0.002777778,0.111111111,1,0.569767442,1,0.436111111,0.102777778,0.655555556,4,1,0.197222222,0,0,3,0.238888889,0.744075829,0.28,0.113888889,1,0.002777778,6.128133705,0.3403,0.002777778,0.163888889,0,0.194444444,0.347222222,-0.750776293,0.35,0.127777778,0.263888889,-1.569521305,N,90,360
501050001,2002,L,Below,4,5,Tributary,4,2002,0.92428092,0.720238095,0.720238095,0.148809524,0.00297619,0,0.008928571,0,1,1,0.005952381,0,0.87797619,2,1,0.00297619,0,0,1,0.00297619,0.038461538,0.038461538,0.101190476,1,0.00297619,7.634730539,0.31,0.00297619,0.098214286,0.00297619,0.00297619,0.151785714,-0.454736157,0.104166667,0.723214286,0.160714286,1.004425074,N,91,336
501050004,2002,L,Below,4,5,Tributary,4,2002,1.429069742,0.444816054,0.444816054,0.113712375,0.334448161,0.023411371,0.006688963,1,0,0.5,0.02006689,0.013377926,0.923076923,3,2,0.013377926,0,0,1,0.006688963,0.15,0,0.341137124,0,0,7.578595318,0.31,0.006688963,0.013377926,0,0,0.127090301,-2.251291799,0.35451505,0.471571906,0.120401338,-0.007067167,N,92,299
501050005,2002,L,Below,4,5,Tributary,4,2002,1.347955213,0.597972973,0.047297297,0.597972973,0,0,0.091216216,1,0.80952381,0.909090909,0.25,0.043918919,0.851351351,6,2,0.037162162,0,0,4,0.212837838,0.294820717,0.016666667,0,4,0.027027027,5.766891892,0.320980392,0.003378378,0.101351351,0.016891892,0.172297297,0.631756757,-1.85629799,0.199324324,0.064189189,0.692567568,-2.631510124,N,93,296
501050008,2002,L,Below,4,5,Tributary,4,2002,1.898250239,0.249249249,0.111111111,0.228228228,0.012012012,0,0.249249249,1,0.861702128,0.653846154,0.36036036,0.066066066,0.645645646,6,3,0.078078078,0,0,3,0.282282282,0.612244898,0.025641026,0.015015015,2,0.039039039,5.642642643,0.330288462,0.006006006,0.291291291,0,0.243243243,0.288288288,0.010362787,0.294294294,0.171171171,0.483483483,-1.513776794,N,94,333
501060002,2002,L,Below,4,6,Tributary,4,2002,1.354099055,0.636065574,0.049180328,0.636065574,0,0.009836066,0.127868852,0.974358974,0.648648649,0,0.124590164,0.045901639,0.773770492,6,1,0.003278689,0,0,5,0.121311475,0.163793103,0,0.016393443,5,0.036065574,5.796721311,0.312786885,0.003278689,0.160655738,0.009836066,0.078688525,0.639344262,-1.396446733,0.118032787,0.101639344,0.760655738,-2.156999776,N,95,305
501070001,2002,L,Below,4,7,Tributary,4,2002,0.91559045,0.667655786,0.667655786,0.267062315,0,0,0.011869436,0.5,1,0.9,0.044510386,0.002967359,0.976261128,3,2,0.029673591,0,0,1,0.014836795,0.142857143,0.02173913,0,2,0.005934718,7.284866469,0.31,0.005934718,0.005934718,0.002967359,0.014836795,0.293768546,-3.912023005,0.014836795,0.673590504,0.275964392,0.839982539,N,96,337
501070003,2002,L,Below,4,7,Tributary,4,2002,1.335992871,0.618243243,0.195945946,0.618243243,0,0,0.02027027,0.5,0.9,0.705882353,0.125,0.023648649,0.915540541,7,4,0.057432432,0,0,3,0.067567568,0.168181818,0.010810811,0.02027027,6,0.027027027,6.27027027,0.315625,0.016891892,0.033783784,0.003378378,0.064189189,0.672297297,-2.995732274,0.101351351,0.216216216,0.628378378,-1.216395324,N,97,296
501100001,2002,M,Below,5,10,Tributary,4,2002,1.544553061,0.477876106,0.17699115,0.477876106,0,0,0.182890855,1,1,0.5,0.10619469,0.029498525,0.731563422,5,3,0.04719764,1,0.005899705,1,0.053097345,0.181818182,0.08988764,0.002949853,4,0.073746313,5.967551622,0.309313305,0.008849558,0.18879056,0.044247788,0.053097345,0.522123894,-1.098612289,0.085545723,0.227138643,0.663716814,-1.193528845,N,98,339
501100002,2002,M,Below,4,10,Tributary,4,2002,1.789342657,0.421568627,0.045751634,0.421568627,0.052287582,0,0.124183007,1,0.733333333,1,0.232026144,0.026143791,0.725490196,4,1,0.133986928,0,0,3,0.098039216,0.355,0.213414634,0.055555556,1,0.016339869,5.810457516,0.332893519,0,0.12745098,0.016339869,0.18627451,0.555555556,-1.501224328,0.137254902,0.052287582,0.545751634,-2.56974553,N,99,306
501110001,2002,M,Below,6,11,Tributary,4,2002,1.933245492,0.443502825,0.087570621,0.443502825,0.002824859,0,0.15819209,0.928571429,0.727272727,0.688888889,0.254237288,0.076271186,0.711864407,11,5,0.127118644,1,0.002824859,5,0.124293785,0.36437247,0.071005917,0.016949153,8,0.096045198,5.720338983,0.321392931,0.002824859,0.189265537,0.028248588,0.115819209,0.556497175,-1.128026174,0.172316384,0.138418079,0.59039548,-1.706601661,N,100,354
501110002,2002,M,Below,5,11,Tributary,4,2002,1.879609305,0.40625,0.055555556,0.40625,0,0,0.166666667,1,0.891891892,0,0.260416667,0.145833333,0.576388889,6,3,0.131944444,0,0,3,0.128472222,0.390625,0.113636364,0.020833333,4,0.059027778,5.715277778,0.247454545,0.010416667,0.201388889,0.038194444,0.121527778,0.524305556,-1.027153325,0.166666667,0.246527778,0.583333333,-1.112598531,N,101,288
501110004,2002,M,Below,4,11,Tributary,4,2002,2.143765327,0.265993266,0.023569024,0.265993266,0,0,0.026936027,0.875,0.8375,0.803030303,0.609427609,0.205387205,0.693602694,11,3,0.222222222,3,0.117845118,5,0.269360269,0.696153846,0.202020202,0,11,0.255892256,4.750841751,0.373147541,0.158249158,0.050505051,0.057239057,0.239057239,0.464646465,-2.335374916,0.430976431,0.070707071,0.296296296,-2.33075597,N,102,297
501110010,2002,M,Below,4,11,Tributary,4,2002,2.164026462,0.391304348,0.040372671,0.391304348,0,0,0.00310559,0,0.875,0.529411765,0.48757764,0.273291925,0.645962733,12,3,0.158385093,5,0.180124224,4,0.149068323,0.554770318,0.112676056,0,12,0.301242236,4.580745342,0.350350404,0.170807453,0.052795031,0.077639752,0.145962733,0.5,-2.39253333,0.425465839,0.055900621,0.409937888,-2.704339622,N,103,322
501130002,2002,M,Below,3,13,Tributary,4,2002,2.11145613,0.369477912,0.02811245,0.220883534,0,0,0.084337349,0.142857143,0,1,0.562248996,0.192771084,0.618473896,9,1,0.369477912,3,0.072289157,5,0.120481928,0.717948718,0.266666667,0,9,0.220883534,5,0.366727273,0.048192771,0.012048193,0.164658635,0.036144578,0.590361446,-4.137829674,0.120481928,0.152610442,0.248995984,-0.884202417,N,104,249
501130003,2002,M,Below,3,13,Tributary,4,2002,1.980899936,0.414893617,0.007092199,0.414893617,0,0,0.134751773,0.947368421,0.2,0.785714286,0.343971631,0.159574468,0.606382979,8,4,0.19858156,1,0.003546099,3,0.141843972,0.453271028,0.1,0,9,0.226950355,5.05,0.332487562,0.04964539,0.237588652,0.035460993,0.070921986,0.574468085,-0.942801857,0.187943262,0.081560284,0.54964539,-2.202043864,N,105,282
501130004,2002,M,Below,3,13,Tributary,4,2002,2.058248767,0.286259542,0.022900763,0.08778626,0,0,0.251908397,1,0.914634146,0.537313433,0.580152672,0.15648855,0.534351145,8,4,0.255725191,1,0.011450382,3,0.312977099,0.868571429,0.178571429,0,10,0.190839695,4.885496183,0.355046154,0.034351145,0.297709924,0.015267176,0.316793893,0.22519084,0.2135741,0.442748092,0.064885496,0.34351145,-2.494662825,N,106,262
501130014,2002,M,Below,4,13,Tributary,4,2002,1.97839577,0.42364532,0.098522167,0.42364532,0,0.024630542,0.142857143,1,0.909090909,0.615384615,0.172413793,0.034482759,0.684729064,6,3,0.064039409,0,0,3,0.108374384,0.289256198,0.065217391,0.034482759,6,0.049261084,5.837438424,0.31496,0.039408867,0.201970443,0.009852217,0.098522167,0.467980296,-0.861138912,0.172413793,0.172413793,0.566502463,-1.455287233,N,107,203
501140002,2002,M,Below,3,14,Tributary,4,2002,0.992397405,0.742574257,0.112211221,0.742574257,0,0.00990099,0.01650165,0.8,1,NA,0.01320132,0,0.877887789,1,0,0,0,0,1,0.01320132,0.017467249,0.107142857,0.00990099,0,0,6.122516556,0.31556962,0.01650165,0.02310231,0,0.092409241,0.742574257,-3.470190253,0.02640264,0.115511551,0.762376238,-1.92111549,N,108,303
501150001,2002,U,Above,5,15,Tributary,4,2002,1.562251658,0.59430605,0.021352313,0.59430605,0,0.021352313,0.135231317,1,0.214285714,0,0.209964413,0.1886121,0.658362989,10,4,0.110320285,0,0,6,0.099644128,0.261061947,0.023391813,0,9,0.103202847,5.580071174,0.303818182,0.014234875,0.153024911,0.007117438,0.039145907,0.690391459,-1.516914544,0.163701068,0.06405694,0.729537367,-2.635081181,N,109,281
501150003,2002,U,Above,5,15,Tributary,4,2002,1.730425848,0.552023121,0.054913295,0.552023121,0,0,0.13583815,0.914893617,0.526315789,0.315789474,0.228323699,0.147398844,0.687861272,14,5,0.164739884,2,0.00867052,7,0.054913295,0.292592593,0.015463918,0.014450867,12,0.112716763,5.684971098,0.31090535,0.005780347,0.161849711,0.01734104,0.031791908,0.713872832,-1.508037798,0.138728324,0.121387283,0.679190751,-1.907777279,N,110,346
501150005,2002,U,Above,4,15,Tributary,4,2002,1.509662858,0.591772152,0.136075949,0.591772152,0,0,0.117088608,1,0.571428571,0.076923077,0.066455696,0.050632911,0.743670886,9,4,0.041139241,1,0.003164557,4,0.022151899,0.100961538,0.045918367,0,8,0.053797468,6.003164557,0.306696429,0.056962025,0.117088608,0.012658228,0.018987342,0.626582278,-1.697349785,0.056962025,0.199367089,0.724683544,-1.36625361,N,111,316
501160001,2002,U,Above,4,16,Tributary,4,2002,2.012647104,0.332136445,0.02513465,0.211849192,0.177737882,0,0.043087971,0.583333333,0.530612245,0.984042553,0.425493716,0.046678636,0.793536804,7,2,0.337522442,0,0,5,0.087971275,0.667605634,0.267080745,0.204667864,6,0.0502693,6.131059246,0.367586957,0.028725314,0.052064632,0.017953321,0.136445242,0.549371634,-2.388446384,0.283662478,0.044883303,0.236983842,-2.451005098,N,112,557
